certification_id,employee_id,cert_name,cert_level,issue_date,expiry_date,status
1873,761,Teleportation Accuracy,Beginner,2017-07-10,2018-07-10,Valid
1874,762,Dark Magic Identification,Intermediate,2023-03-03,2024-03-03,Revoked
1875,762,Advanced Spell Theory,Beginner,2021-09-04,2026-09-04,Valid
1876,762,Potion Brewing Basics,Beginner,2018-06-15,2022-06-15,Revoked
1877,763,Wand Safety 101,Beginner,2017-01-22,2018-01-22,Revoked
1878,763,Potion Brewing Basics,Master,2021-03-03,2023-03-03,Expired
1879,764,Magical Ethics,Intermediate,2019-09-03,2022-09-03,Revoked
1880,764,Advanced Spell Theory,Intermediate,2024-06-26,2029-06-26,Valid
1881,764,Wand Safety 101,Master,2024-04-13,2029-04-13,Expired
1882,765,Magical Ethics,Beginner,2022-07-12,2024-07-12,Expired
1883,765,Teleportation Accuracy,Intermediate,2016-07-26,2019-07-26,Revoked
1884,766,Magical Ethics,Master,2020-02-02,2024-02-02,Revoked
1885,766,Wand Safety 101,Intermediate,2017-08-11,2020-08-11,Expired
1886,767,Advanced Spell Theory,Master,2021-06-20,2026-06-20,Valid
1887,767,Defensive Charms,Intermediate,2018-05-08,2021-05-08,Expired
1888,768,Defensive Charms,Master,2020-04-29,2021-04-29,Valid
1889,768,Magical Ethics,Master,2022-03-01,2023-03-01,Valid
1890,768,Muggle Interaction Training,Beginner,2021-12-22,2023-12-22,Revoked
1891,768,Potion Brewing Basics,Master,2015-06-10,2017-06-10,Revoked
1892,769,Dark Magic Identification,Intermediate,2018-01-30,2023-01-30,Expired
1893,769,Potion Brewing Basics,Master,2020-07-21,2021-07-21,Valid
1894,769,Wand Safety 101,Master,2018-02-23,2023-02-23,Expired
1895,770,Herbology Essentials,Master,2019-06-24,2020-06-24,Revoked
1896,771,Herbology Essentials,Master,2024-05-18,2028-05-18,Valid
1897,771,Magical Ethics,Intermediate,2022-11-10,2026-11-10,Expired
1898,771,Defensive Charms,Master,2022-09-05,2026-09-05,Revoked
1899,772,Herbology Essentials,Intermediate,2018-03-08,2021-03-08,Valid
1900,772,Defensive Charms,Beginner,2016-02-16,2017-02-16,Expired
1901,773,Defensive Charms,Beginner,2024-11-15,2027-11-15,Expired
1902,773,Magical Ethics,Master,2023-02-01,2024-02-01,Expired
1903,773,Muggle Interaction Training,Master,2021-08-01,2025-08-01,Valid
1904,774,Advanced Spell Theory,Master,2022-01-06,2023-01-06,Revoked
1905,774,Advanced Spell Theory,Intermediate,2016-06-25,2018-06-25,Valid
1906,775,Magical Ethics,Master,2022-09-20,2026-09-20,Valid
1907,775,Potion Brewing Basics,Intermediate,2024-07-28,2028-07-28,Valid
1908,775,Dark Magic Identification,Master,2023-04-25,2027-04-25,Valid
1909,775,Teleportation Accuracy,Intermediate,2022-10-19,2023-10-19,Valid
1910,776,Defensive Charms,Master,2021-08-07,2025-08-07,Valid
1911,776,Advanced Spell Theory,Beginner,2019-07-13,2021-07-13,Valid
1912,776,Advanced Spell Theory,Master,2019-01-24,2023-01-24,Revoked
1913,777,Potion Brewing Basics,Intermediate,2024-02-02,2025-02-02,Expired
1914,777,Dark Magic Identification,Master,2023-07-16,2024-07-16,Valid
1915,778,Teleportation Accuracy,Intermediate,2017-05-17,2020-05-17,Revoked
1916,778,Herbology Essentials,Beginner,2022-05-01,2024-05-01,Expired
1917,778,Magical Ethics,Intermediate,2015-08-22,2016-08-22,Expired
1918,779,Muggle Interaction Training,Master,2021-03-01,2024-03-01,Expired
1919,779,Teleportation Accuracy,Master,2017-05-29,2020-05-29,Expired
1920,779,Teleportation Accuracy,Intermediate,2017-12-09,2018-12-09,Revoked
1921,780,Herbology Essentials,Intermediate,2019-08-09,2024-08-09,Revoked
1922,780,Potion Brewing Basics,Master,2022-03-12,2023-03-12,Expired
1923,780,Magical Ethics,Intermediate,2020-12-29,2023-12-29,Valid
1924,781,Teleportation Accuracy,Master,2023-09-10,2025-09-10,Revoked
1925,781,Potion Brewing Basics,Master,2023-11-27,2026-11-27,Valid
1926,781,Potion Brewing Basics,Beginner,2022-02-11,2025-02-11,Valid
1927,782,Magical Ethics,Master,2023-08-02,2027-08-02,Valid
1928,782,Herbology Essentials,Beginner,2019-05-23,2020-05-23,Expired
1929,783,Dark Magic Identification,Intermediate,2019-10-05,2023-10-05,Expired
1930,783,Potion Brewing Basics,Intermediate,2020-01-15,2023-01-15,Expired
1931,783,Advanced Spell Theory,Master,2020-06-04,2021-06-04,Valid
1932,784,Wand Safety 101,Master,2020-10-29,2023-10-29,Revoked
1933,784,Muggle Interaction Training,Beginner,2025-02-05,2027-02-05,Expired
1934,784,Wand Safety 101,Master,2021-01-20,2025-01-20,Valid
1935,785,Dark Magic Identification,Master,2021-06-16,2022-06-16,Expired
1936,785,Magical Ethics,Beginner,2024-01-27,2026-01-27,Valid
1937,786,Muggle Interaction Training,Beginner,2022-01-31,2023-01-31,Valid
1938,786,Potion Brewing Basics,Master,2023-07-29,2026-07-29,Revoked
1939,787,Magical Ethics,Intermediate,2020-08-23,2021-08-23,Revoked
1940,787,Advanced Spell Theory,Beginner,2017-11-19,2022-11-19,Revoked
1941,788,Advanced Spell Theory,Master,2019-01-30,2024-01-30,Revoked
1942,789,Teleportation Accuracy,Master,2021-11-18,2025-11-18,Expired
1943,789,Magical Ethics,Intermediate,2018-05-08,2019-05-08,Revoked
1944,789,Advanced Spell Theory,Master,2015-05-05,2017-05-05,Revoked
1945,790,Muggle Interaction Training,Beginner,2018-12-06,2023-12-06,Valid
1946,790,Advanced Spell Theory,Intermediate,2019-07-19,2020-07-19,Revoked
1947,790,Wand Safety 101,Master,2025-03-13,2026-03-13,Valid
1948,791,Muggle Interaction Training,Beginner,2019-06-25,2023-06-25,Expired
1949,791,Potion Brewing Basics,Intermediate,2022-10-23,2023-10-23,Valid
1950,791,Muggle Interaction Training,Beginner,2021-04-05,2022-04-05,Revoked
1951,792,Defensive Charms,Master,2024-05-16,2028-05-16,Valid
1952,792,Dark Magic Identification,Master,2020-09-01,2021-09-01,Expired
1953,792,Advanced Spell Theory,Beginner,2021-09-17,2024-09-17,Revoked
1954,792,Herbology Essentials,Beginner,2023-11-09,2028-11-09,Valid
1955,793,Muggle Interaction Training,Master,2018-06-02,2021-06-02,Expired
1956,793,Defensive Charms,Master,2016-05-22,2020-05-22,Revoked
1957,793,Muggle Interaction Training,Beginner,2015-08-25,2017-08-25,Expired
1958,794,Dark Magic Identification,Intermediate,2021-12-30,2022-12-30,Valid
1959,794,Herbology Essentials,Beginner,2023-10-03,2025-10-03,Valid
1960,794,Magical Ethics,Master,2017-10-29,2021-10-29,Expired
1961,794,Magical Ethics,Beginner,2025-02-11,2030-02-11,Revoked
1962,795,Muggle Interaction Training,Beginner,2017-01-14,2019-01-14,Expired
1963,796,Dark Magic Identification,Master,2023-08-14,2028-08-14,Revoked
1964,796,Herbology Essentials,Master,2024-06-09,2026-06-09,Valid
1965,797,Advanced Spell Theory,Intermediate,2018-12-23,2020-12-23,Expired
1966,798,Dark Magic Identification,Beginner,2016-11-12,2018-11-12,Revoked
1967,798,Magical Ethics,Intermediate,2019-05-26,2022-05-26,Expired
1968,799,Advanced Spell Theory,Beginner,2020-06-12,2025-06-12,Valid
1969,800,Magical Ethics,Beginner,2018-01-16,2022-01-16,Expired
1970,800,Muggle Interaction Training,Intermediate,2021-02-04,2022-02-04,Expired
1971,800,Defensive Charms,Intermediate,2018-03-10,2019-03-10,Revoked
1972,801,Defensive Charms,Beginner,2023-01-20,2028-01-20,Valid
1973,802,Advanced Spell Theory,Intermediate,2018-01-04,2021-01-04,Expired
1974,803,Advanced Spell Theory,Master,2022-12-23,2027-12-23,Revoked
1975,803,Defensive Charms,Master,2021-08-24,2022-08-24,Expired
1976,803,Muggle Interaction Training,Intermediate,2016-05-19,2021-05-19,Expired
1977,803,Herbology Essentials,Intermediate,2020-05-05,2023-05-05,Expired
1978,804,Muggle Interaction Training,Master,2020-09-11,2023-09-11,Expired
1979,804,Advanced Spell Theory,Master,2015-10-30,2019-10-30,Valid
1980,805,Dark Magic Identification,Intermediate,2019-07-29,2022-07-29,Valid
1981,806,Teleportation Accuracy,Beginner,2015-04-20,2020-04-20,Revoked
1982,806,Herbology Essentials,Master,2020-11-17,2024-11-17,Valid
1983,807,Advanced Spell Theory,Master,2023-12-13,2027-12-13,Revoked
1984,808,Defensive Charms,Beginner,2024-02-13,2029-02-13,Expired
1985,808,Wand Safety 101,Beginner,2024-02-28,2028-02-28,Expired
1986,808,Magical Ethics,Beginner,2020-07-18,2022-07-18,Expired
1987,808,Teleportation Accuracy,Master,2019-05-06,2020-05-06,Expired
1988,809,Advanced Spell Theory,Intermediate,2017-03-25,2022-03-25,Valid
1989,809,Muggle Interaction Training,Beginner,2016-02-17,2018-02-17,Revoked
1990,810,Defensive Charms,Intermediate,2023-05-15,2027-05-15,Expired
1991,811,Defensive Charms,Master,2016-01-28,2020-01-28,Revoked
1992,811,Wand Safety 101,Master,2017-12-16,2021-12-16,Revoked
1993,811,Muggle Interaction Training,Intermediate,2015-10-07,2020-10-07,Expired
1994,812,Potion Brewing Basics,Beginner,2022-08-25,2024-08-25,Revoked
1995,812,Teleportation Accuracy,Master,2023-05-19,2026-05-19,Expired
1996,813,Muggle Interaction Training,Master,2024-06-04,2026-06-04,Expired
1997,814,Defensive Charms,Beginner,2020-09-16,2023-09-16,Valid
1998,815,Advanced Spell Theory,Master,2024-08-17,2025-08-17,Revoked
1999,816,Magical Ethics,Beginner,2018-11-02,2022-11-02,Expired
2000,817,Advanced Spell Theory,Beginner,2023-04-28,2026-04-28,Revoked
2001,817,Herbology Essentials,Beginner,2024-12-20,2027-12-20,Expired
2002,818,Muggle Interaction Training,Beginner,2020-06-01,2024-06-01,Expired
2003,819,Potion Brewing Basics,Intermediate,2024-03-20,2026-03-20,Valid
2004,819,Magical Ethics,Master,2015-12-10,2020-12-10,Revoked
2005,819,Teleportation Accuracy,Master,2015-08-30,2017-08-30,Valid
2006,820,Muggle Interaction Training,Beginner,2016-06-10,2018-06-10,Valid
2007,820,Teleportation Accuracy,Intermediate,2015-12-06,2018-12-06,Revoked
2008,820,Potion Brewing Basics,Intermediate,2021-11-22,2025-11-22,Revoked
2009,821,Defensive Charms,Beginner,2022-02-03,2025-02-03,Expired
2010,821,Muggle Interaction Training,Intermediate,2021-06-27,2023-06-27,Expired
2011,821,Potion Brewing Basics,Master,2020-10-14,2025-10-14,Revoked
2012,821,Defensive Charms,Beginner,2020-04-18,2024-04-18,Valid
2013,822,Herbology Essentials,Intermediate,2025-03-11,2030-03-11,Valid
2014,822,Teleportation Accuracy,Master,2023-06-03,2027-06-03,Valid
2015,823,Wand Safety 101,Beginner,2018-10-01,2022-10-01,Valid
2016,823,Herbology Essentials,Master,2019-09-16,2023-09-16,Expired
2017,823,Teleportation Accuracy,Intermediate,2022-01-05,2027-01-05,Valid
2018,823,Teleportation Accuracy,Intermediate,2021-08-17,2025-08-17,Expired
2019,824,Dark Magic Identification,Beginner,2024-04-05,2029-04-05,Expired
2020,824,Advanced Spell Theory,Master,2019-02-19,2023-02-19,Expired
2021,824,Wand Safety 101,Beginner,2022-10-13,2027-10-13,Expired
2022,824,Defensive Charms,Beginner,2016-07-06,2019-07-06,Revoked
2023,825,Potion Brewing Basics,Master,2021-06-04,2022-06-04,Valid
2024,826,Magical Ethics,Master,2015-08-29,2018-08-29,Revoked
2025,826,Defensive Charms,Master,2024-03-03,2029-03-03,Valid
2026,827,Advanced Spell Theory,Beginner,2020-09-17,2022-09-17,Valid
2027,828,Wand Safety 101,Intermediate,2019-05-16,2023-05-16,Expired
2028,828,Teleportation Accuracy,Intermediate,2018-05-17,2021-05-17,Revoked
2029,828,Magical Ethics,Beginner,2021-12-30,2025-12-30,Revoked
2030,829,Wand Safety 101,Beginner,2024-04-08,2028-04-08,Valid
2031,829,Wand Safety 101,Master,2018-02-27,2023-02-27,Valid
2032,829,Potion Brewing Basics,Beginner,2020-05-26,2023-05-26,Expired
2033,830,Dark Magic Identification,Master,2019-12-30,2022-12-30,Revoked
2034,831,Muggle Interaction Training,Intermediate,2018-10-06,2021-10-06,Revoked
2035,831,Herbology Essentials,Beginner,2020-08-05,2025-08-05,Revoked
2036,831,Muggle Interaction Training,Beginner,2020-10-08,2023-10-08,Expired
2037,831,Muggle Interaction Training,Intermediate,2022-05-16,2026-05-16,Valid
2038,832,Dark Magic Identification,Master,2017-05-21,2022-05-21,Valid
2039,832,Teleportation Accuracy,Beginner,2017-07-30,2022-07-30,Revoked
2040,832,Defensive Charms,Intermediate,2021-12-02,2023-12-02,Revoked
2041,833,Herbology Essentials,Beginner,2022-12-03,2023-12-03,Valid
2042,833,Teleportation Accuracy,Intermediate,2016-04-12,2020-04-12,Valid
2043,834,Teleportation Accuracy,Master,2016-10-03,2020-10-03,Expired
2044,834,Advanced Spell Theory,Intermediate,2017-11-23,2021-11-23,Valid
2045,834,Wand Safety 101,Intermediate,2019-06-07,2020-06-07,Expired
2046,834,Magical Ethics,Master,2021-03-26,2023-03-26,Revoked
2047,835,Wand Safety 101,Master,2020-05-16,2021-05-16,Revoked
2048,835,Potion Brewing Basics,Beginner,2022-08-09,2023-08-09,Valid
2049,835,Defensive Charms,Master,2017-05-31,2020-05-31,Revoked
2050,835,Potion Brewing Basics,Master,2020-08-26,2024-08-26,Valid
2051,836,Teleportation Accuracy,Master,2024-03-25,2026-03-25,Expired
2052,837,Advanced Spell Theory,Intermediate,2017-06-03,2021-06-03,Expired
2053,837,Potion Brewing Basics,Master,2016-09-24,2021-09-24,Expired
2054,837,Magical Ethics,Intermediate,2022-04-08,2025-04-08,Revoked
2055,838,Potion Brewing Basics,Intermediate,2023-01-02,2026-01-02,Revoked
2056,838,Advanced Spell Theory,Intermediate,2024-03-31,2026-03-31,Valid
2057,838,Teleportation Accuracy,Intermediate,2017-01-17,2018-01-17,Expired
2058,839,Defensive Charms,Master,2022-11-12,2026-11-12,Valid
2059,839,Defensive Charms,Intermediate,2023-10-11,2026-10-11,Valid
2060,839,Advanced Spell Theory,Intermediate,2015-08-04,2020-08-04,Expired
2061,840,Defensive Charms,Beginner,2016-10-12,2019-10-12,Revoked
2062,840,Herbology Essentials,Beginner,2023-09-27,2027-09-27,Valid
2063,841,Teleportation Accuracy,Intermediate,2020-09-15,2021-09-15,Expired
2064,841,Herbology Essentials,Intermediate,2024-02-10,2027-02-10,Revoked
2065,841,Advanced Spell Theory,Master,2024-10-14,2027-10-14,Valid
2066,842,Defensive Charms,Master,2022-10-22,2023-10-22,Valid
2067,842,Teleportation Accuracy,Beginner,2018-06-28,2019-06-28,Valid
2068,842,Wand Safety 101,Master,2025-01-23,2027-01-23,Expired
2069,842,Wand Safety 101,Master,2023-11-30,2027-11-30,Revoked
2070,843,Dark Magic Identification,Master,2020-07-31,2024-07-31,Revoked
2071,844,Wand Safety 101,Beginner,2022-12-23,2025-12-23,Expired
2072,844,Teleportation Accuracy,Intermediate,2017-03-23,2021-03-23,Valid
2073,844,Potion Brewing Basics,Master,2018-03-25,2021-03-25,Valid
2074,845,Defensive Charms,Beginner,2023-04-13,2027-04-13,Valid
2075,846,Wand Safety 101,Beginner,2016-01-25,2018-01-25,Revoked
2076,846,Muggle Interaction Training,Intermediate,2022-08-12,2024-08-12,Expired
2077,846,Herbology Essentials,Master,2025-02-01,2027-02-01,Expired
2078,846,Defensive Charms,Intermediate,2023-08-09,2026-08-09,Expired
2079,847,Potion Brewing Basics,Intermediate,2015-07-18,2019-07-18,Expired
2080,848,Magical Ethics,Intermediate,2022-10-23,2023-10-23,Revoked
2081,848,Potion Brewing Basics,Beginner,2024-09-16,2029-09-16,Revoked
2082,848,Herbology Essentials,Beginner,2019-07-07,2021-07-07,Revoked
2083,849,Dark Magic Identification,Beginner,2016-11-08,2018-11-08,Revoked
2084,849,Potion Brewing Basics,Beginner,2020-08-01,2022-08-01,Revoked
2085,849,Magical Ethics,Intermediate,2024-12-13,2028-12-13,Valid
2086,849,Wand Safety 101,Intermediate,2020-09-14,2021-09-14,Expired
2087,850,Defensive Charms,Beginner,2018-03-06,2022-03-06,Revoked
2088,850,Magical Ethics,Master,2017-02-11,2021-02-11,Expired
2089,851,Potion Brewing Basics,Master,2023-03-19,2027-03-19,Valid
2090,851,Magical Ethics,Intermediate,2024-04-19,2029-04-19,Expired
2091,851,Teleportation Accuracy,Intermediate,2020-04-15,2024-04-15,Revoked
2092,851,Defensive Charms,Intermediate,2023-05-16,2024-05-16,Valid
2093,852,Dark Magic Identification,Intermediate,2025-01-21,2029-01-21,Expired
2094,852,Dark Magic Identification,Beginner,2016-06-23,2021-06-23,Valid
2095,852,Potion Brewing Basics,Beginner,2016-11-06,2020-11-06,Expired
2096,852,Advanced Spell Theory,Beginner,2019-02-17,2020-02-17,Valid
2097,853,Defensive Charms,Master,2019-05-02,2024-05-02,Valid
2098,853,Herbology Essentials,Beginner,2023-08-23,2027-08-23,Valid
2099,853,Herbology Essentials,Intermediate,2016-12-11,2018-12-11,Expired
2100,854,Wand Safety 101,Master,2023-08-04,2027-08-04,Revoked
2101,854,Muggle Interaction Training,Intermediate,2021-09-12,2025-09-12,Revoked
2102,854,Magical Ethics,Beginner,2015-04-13,2020-04-13,Revoked
2103,854,Potion Brewing Basics,Intermediate,2023-03-03,2024-03-03,Valid
2104,855,Magical Ethics,Beginner,2015-07-17,2016-07-17,Revoked
2105,855,Teleportation Accuracy,Beginner,2015-07-06,2017-07-06,Revoked
2106,856,Dark Magic Identification,Intermediate,2015-07-09,2018-07-09,Revoked
2107,856,Wand Safety 101,Beginner,2018-04-15,2022-04-15,Revoked
2108,857,Potion Brewing Basics,Master,2024-04-17,2028-04-17,Valid
2109,857,Wand Safety 101,Master,2020-05-26,2022-05-26,Revoked
2110,857,Magical Ethics,Master,2018-08-02,2021-08-02,Revoked
2111,857,Muggle Interaction Training,Master,2021-08-01,2022-08-01,Revoked
2112,858,Advanced Spell Theory,Beginner,2017-11-16,2021-11-16,Valid
2113,859,Teleportation Accuracy,Intermediate,2016-11-01,2021-11-01,Valid
2114,860,Dark Magic Identification,Beginner,2021-07-26,2025-07-26,Revoked
2115,861,Muggle Interaction Training,Beginner,2023-01-23,2026-01-23,Expired
2116,861,Teleportation Accuracy,Intermediate,2023-08-01,2025-08-01,Valid
2117,861,Wand Safety 101,Intermediate,2024-03-15,2025-03-15,Expired
2118,861,Wand Safety 101,Beginner,2021-09-27,2025-09-27,Valid
2119,862,Magical Ethics,Intermediate,2016-07-08,2020-07-08,Expired
2120,863,Advanced Spell Theory,Master,2024-03-18,2026-03-18,Revoked
2121,863,Wand Safety 101,Intermediate,2016-12-03,2018-12-03,Valid
2122,863,Dark Magic Identification,Intermediate,2023-03-28,2025-03-28,Revoked
2123,864,Herbology Essentials,Intermediate,2020-06-26,2024-06-26,Revoked
2124,864,Herbology Essentials,Beginner,2020-08-25,2025-08-25,Valid
2125,865,Teleportation Accuracy,Beginner,2015-09-16,2019-09-16,Expired
2126,865,Potion Brewing Basics,Intermediate,2018-10-06,2022-10-06,Expired
2127,865,Defensive Charms,Beginner,2021-03-24,2023-03-24,Revoked
2128,865,Magical Ethics,Intermediate,2023-11-27,2027-11-27,Revoked
2129,866,Muggle Interaction Training,Beginner,2017-08-29,2021-08-29,Valid
2130,866,Defensive Charms,Beginner,2017-10-10,2018-10-10,Valid
2131,867,Advanced Spell Theory,Beginner,2015-11-13,2018-11-13,Revoked
2132,868,Dark Magic Identification,Intermediate,2019-04-18,2022-04-18,Expired
2133,868,Wand Safety 101,Master,2023-08-09,2025-08-09,Expired
2134,869,Dark Magic Identification,Intermediate,2016-01-11,2018-01-11,Valid
2135,869,Dark Magic Identification,Master,2025-02-03,2026-02-03,Revoked
2136,869,Dark Magic Identification,Master,2022-02-19,2025-02-19,Revoked
2137,870,Potion Brewing Basics,Master,2019-12-17,2022-12-17,Revoked
2138,870,Dark Magic Identification,Beginner,2017-12-15,2018-12-15,Valid
2139,871,Advanced Spell Theory,Intermediate,2019-11-21,2020-11-21,Revoked
2140,872,Magical Ethics,Intermediate,2019-05-19,2022-05-19,Expired
2141,872,Teleportation Accuracy,Intermediate,2018-07-10,2022-07-10,Valid
2142,872,Herbology Essentials,Master,2023-08-08,2024-08-08,Expired
2143,873,Defensive Charms,Intermediate,2019-11-17,2024-11-17,Expired
2144,873,Muggle Interaction Training,Master,2021-01-17,2023-01-17,Revoked
2145,874,Herbology Essentials,Intermediate,2025-03-13,2026-03-13,Valid
2146,874,Wand Safety 101,Intermediate,2023-12-02,2026-12-02,Valid
2147,874,Defensive Charms,Master,2023-06-07,2027-06-07,Expired
2148,874,Wand Safety 101,Master,2019-12-14,2021-12-14,Valid
2149,875,Defensive Charms,Beginner,2024-10-03,2029-10-03,Valid
2150,876,Wand Safety 101,Master,2022-08-11,2023-08-11,Valid
2151,876,Teleportation Accuracy,Master,2019-09-28,2023-09-28,Valid
2152,876,Wand Safety 101,Beginner,2022-09-28,2026-09-28,Revoked
2153,876,Potion Brewing Basics,Master,2015-05-21,2020-05-21,Expired
2154,877,Teleportation Accuracy,Beginner,2021-03-17,2022-03-17,Valid
2155,877,Magical Ethics,Master,2019-08-30,2020-08-30,Expired
2156,877,Defensive Charms,Intermediate,2018-11-16,2022-11-16,Valid
2157,877,Potion Brewing Basics,Beginner,2023-09-01,2028-09-01,Valid
2158,878,Muggle Interaction Training,Master,2023-08-31,2028-08-31,Expired
2159,878,Herbology Essentials,Master,2019-05-20,2022-05-20,Expired
2160,878,Potion Brewing Basics,Beginner,2018-05-09,2021-05-09,Revoked
2161,878,Wand Safety 101,Beginner,2019-04-24,2021-04-24,Expired
2162,879,Advanced Spell Theory,Intermediate,2019-08-29,2020-08-29,Valid
2163,880,Advanced Spell Theory,Beginner,2019-07-02,2022-07-02,Expired
2164,880,Magical Ethics,Intermediate,2024-12-01,2025-12-01,Valid
2165,881,Dark Magic Identification,Master,2023-03-11,2026-03-11,Valid
2166,881,Dark Magic Identification,Intermediate,2019-10-09,2022-10-09,Revoked
2167,881,Muggle Interaction Training,Master,2020-12-23,2025-12-23,Expired
2168,881,Teleportation Accuracy,Beginner,2018-03-26,2023-03-26,Expired
2169,882,Teleportation Accuracy,Master,2022-01-29,2025-01-29,Revoked
2170,883,Wand Safety 101,Intermediate,2022-10-24,2024-10-24,Expired
2171,883,Potion Brewing Basics,Master,2024-03-27,2027-03-27,Revoked
2172,883,Potion Brewing Basics,Intermediate,2020-08-11,2023-08-11,Valid
2173,883,Muggle Interaction Training,Master,2022-10-02,2027-10-02,Revoked
2174,884,Herbology Essentials,Intermediate,2017-06-12,2018-06-12,Revoked
2175,884,Wand Safety 101,Master,2015-08-08,2019-08-08,Valid
2176,884,Teleportation Accuracy,Master,2016-10-20,2021-10-20,Revoked
2177,885,Potion Brewing Basics,Beginner,2015-11-16,2019-11-16,Expired
2178,885,Potion Brewing Basics,Intermediate,2017-02-02,2020-02-02,Revoked
2179,886,Potion Brewing Basics,Master,2025-03-17,2030-03-17,Revoked
2180,886,Muggle Interaction Training,Intermediate,2018-11-12,2020-11-12,Expired
2181,886,Wand Safety 101,Beginner,2019-11-07,2020-11-07,Expired
2182,886,Dark Magic Identification,Intermediate,2017-07-06,2019-07-06,Expired
2183,887,Wand Safety 101,Intermediate,2019-10-17,2022-10-17,Expired
2184,887,Teleportation Accuracy,Beginner,2019-03-18,2024-03-18,Valid
2185,887,Advanced Spell Theory,Intermediate,2024-08-01,2029-08-01,Revoked
2186,887,Wand Safety 101,Intermediate,2017-06-09,2021-06-09,Expired
2187,888,Dark Magic Identification,Master,2024-09-06,2025-09-06,Expired
2188,888,Herbology Essentials,Beginner,2017-08-15,2021-08-15,Valid
2189,888,Herbology Essentials,Master,2016-04-23,2019-04-23,Valid
2190,889,Muggle Interaction Training,Intermediate,2023-10-28,2027-10-28,Expired
2191,890,Muggle Interaction Training,Intermediate,2018-05-27,2022-05-27,Valid
2192,890,Dark Magic Identification,Intermediate,2017-07-16,2018-07-16,Revoked
2193,891,Teleportation Accuracy,Beginner,2024-08-28,2028-08-28,Valid
2194,891,Muggle Interaction Training,Intermediate,2021-06-24,2022-06-24,Valid
2195,891,Muggle Interaction Training,Beginner,2023-03-26,2026-03-26,Valid
2196,891,Muggle Interaction Training,Master,2022-05-18,2023-05-18,Revoked
2197,892,Wand Safety 101,Beginner,2020-07-19,2023-07-19,Valid
2198,892,Dark Magic Identification,Intermediate,2025-02-23,2027-02-23,Expired
2199,892,Teleportation Accuracy,Beginner,2016-04-23,2021-04-23,Revoked
2200,892,Muggle Interaction Training,Intermediate,2021-08-27,2022-08-27,Revoked
2201,893,Dark Magic Identification,Master,2023-11-02,2025-11-02,Revoked
2202,893,Advanced Spell Theory,Beginner,2020-06-17,2025-06-17,Expired
2203,893,Magical Ethics,Master,2023-10-19,2024-10-19,Revoked
2204,893,Advanced Spell Theory,Master,2021-11-11,2025-11-11,Valid
2205,894,Wand Safety 101,Master,2018-10-08,2021-10-08,Valid
2206,894,Advanced Spell Theory,Master,2020-02-09,2023-02-09,Revoked
2207,895,Potion Brewing Basics,Master,2024-05-18,2026-05-18,Valid
2208,895,Muggle Interaction Training,Beginner,2019-07-25,2024-07-25,Valid
2209,896,Wand Safety 101,Master,2021-02-22,2022-02-22,Valid
2210,897,Dark Magic Identification,Master,2017-06-09,2018-06-09,Revoked
2211,897,Potion Brewing Basics,Beginner,2024-03-03,2027-03-03,Valid
2212,897,Potion Brewing Basics,Beginner,2024-09-04,2028-09-04,Valid
2213,897,Muggle Interaction Training,Beginner,2022-12-26,2025-12-26,Valid
2214,898,Defensive Charms,Intermediate,2021-02-25,2024-02-25,Revoked
2215,899,Defensive Charms,Master,2018-01-31,2020-01-31,Revoked
2216,899,Wand Safety 101,Master,2023-11-10,2027-11-10,Revoked
2217,899,Wand Safety 101,Master,2015-09-27,2016-09-27,Revoked
2218,899,Defensive Charms,Intermediate,2020-12-01,2023-12-01,Revoked
2219,900,Herbology Essentials,Intermediate,2016-04-03,2019-04-03,Valid
2220,900,Muggle Interaction Training,Master,2017-03-20,2020-03-20,Revoked
2221,901,Wand Safety 101,Intermediate,2015-12-05,2018-12-05,Expired
2222,901,Wand Safety 101,Intermediate,2019-03-20,2022-03-20,Expired
2223,901,Potion Brewing Basics,Master,2018-02-04,2019-02-04,Revoked
2224,902,Teleportation Accuracy,Intermediate,2022-05-04,2024-05-04,Valid
2225,902,Magical Ethics,Master,2017-10-01,2019-10-01,Expired
2226,903,Muggle Interaction Training,Master,2022-02-17,2027-02-17,Expired
2227,903,Potion Brewing Basics,Intermediate,2015-10-04,2020-10-04,Expired
2228,903,Potion Brewing Basics,Master,2023-06-29,2025-06-29,Valid
2229,903,Wand Safety 101,Intermediate,2023-05-08,2025-05-08,Revoked
2230,904,Teleportation Accuracy,Intermediate,2025-03-22,2030-03-22,Expired
2231,904,Muggle Interaction Training,Intermediate,2020-03-23,2025-03-23,Revoked
2232,904,Defensive Charms,Master,2022-09-13,2024-09-13,Expired
2233,905,Dark Magic Identification,Master,2021-08-12,2023-08-12,Revoked
2234,906,Herbology Essentials,Beginner,2018-06-06,2020-06-06,Expired
2235,906,Magical Ethics,Intermediate,2023-05-19,2026-05-19,Valid
2236,906,Teleportation Accuracy,Master,2018-12-22,2023-12-22,Valid
2237,906,Muggle Interaction Training,Intermediate,2019-04-15,2020-04-15,Expired
2238,907,Wand Safety 101,Intermediate,2018-06-09,2023-06-09,Revoked
2239,907,Muggle Interaction Training,Intermediate,2022-07-09,2027-07-09,Valid
2240,908,Defensive Charms,Intermediate,2023-10-11,2024-10-11,Expired
2241,908,Potion Brewing Basics,Master,2024-02-05,2026-02-05,Expired
